video_id,final_views,num_country,popularity_category,split
NMnLzYWuLGo,935593,11,global-big-hit,train
NV4erj0CyvA,838882,17,global-big-hit,train
OI8ND8O6I6M,1110009,10,global-big-hit,train
OL6qa_AFbkM,1530148,13,global-big-hit,train
P-eMIX6twrg,1309317,14,global-big-hit,train
P0ALrC08rOw,854380,8,global-big-hit,train
P6YJnG9mHIU,2725048,20,global-big-hit,train
P6r2qdm4SXg,1026521,24,global-big-hit,train
PTWVBNgcMus,1100834,6,global-big-hit,train
PVCm-aCFDoE,663709,7,global-big-hit,train
Q-NpM85X-_k,1118194,6,global-big-hit,train
QchcJScYoC8,677397,19,global-big-hit,train
QlXMiHQQh2U,736418,13,global-big-hit,train
QpAqqUok_Sk,704557,6,global-big-hit,train
R6TU1UVB83E,2194775,27,global-big-hit,train
TfglT7bHP4A,632688,6,global-big-hit,train
UMlTt5j1Bm0,933448,6,global-big-hit,train
UMzYnrlWAFU,910523,32,global-big-hit,train
V1_UPAL6v-s,1547507,15,global-big-hit,train
V3QecdexcSs,803184,7,global-big-hit,train
VRJiK-kdDb4,5463266,32,global-big-hit,train
VYad36syIrE,2640704,6,global-big-hit,train
VYmUxf0n_5Q,1849066,12,global-big-hit,train
Vw7AJ8OhmW0,755629,6,global-big-hit,train
WrS1gCyFYm4,976110,29,global-big-hit,train
Ws8w3p4Xytk,2418114,29,global-big-hit,train
X5U9aLGDH-I,2918270,7,global-big-hit,train
Xlv2l2-Ie6U,1224178,8,global-big-hit,train
YU15NYB_YjA,3831758,19,global-big-hit,train
YfN0dEIpx1o,740034,7,global-big-hit,train
YntjmbaJgtk,757553,7,global-big-hit,train
Z1NLEJHJxBc,1815489,6,global-big-hit,train
Z1gWm86tFxo,4269295,6,global-big-hit,train
Z2BeyN7kq5M,1844056,12,global-big-hit,train
ZG41Ud20NsY,1031134,11,global-big-hit,train
ZGtrWHZhqfI,839419,13,global-big-hit,train
Zel-3C7qUcw,2041964,19,global-big-hit,train
aICImUfXkrg,1359423,20,global-big-hit,train
amxFv0XzIYE,936450,6,global-big-hit,train
bPF2C-Ozflg,734373,10,global-big-hit,train
c74snwU5Pmc,2515493,16,global-big-hit,train
cY-Rhp_afdo,1047670,6,global-big-hit,train
cj8Fv8JxbxQ,699960,13,global-big-hit,train
e82BcRpvW08,1300031,7,global-big-hit,train
edyyq99HxKg,1004787,18,global-big-hit,train
f8Ovqk5y0iw,2604742,18,global-big-hit,train
fnbmmK2FcHQ,682680,15,global-big-hit,train
gVha8fSxeBk,820818,10,global-big-hit,train
gnOvgnhLsLA,1372142,8,global-big-hit,train
j1ZqsI33FSM,788835,20,global-big-hit,train
jDVr_ICpX-E,3109356,11,global-big-hit,train
kqiS4Zv2FjM,1310938,8,global-big-hit,train
l2XIMzAbdWw,1997615,8,global-big-hit,train
l77JBJOwNVY,3296432,10,global-big-hit,train
lJbFwu5-9Fg,923261,7,global-big-hit,train
ls0-SDCHnpg,706559,13,global-big-hit,train
oGDPc9WFYBE,1579697,6,global-big-hit,train
oM0-dPReFWU,748889,7,global-big-hit,train
pBtNi_bw1tk,1329709,9,global-big-hit,train
paKweV2pdJs,3007660,11,global-big-hit,train
qhM_qD9dxRc,1165706,10,global-big-hit,train
qlvw3FG2Gd0,1578342,8,global-big-hit,train
sFmKdhxm0h0,1688173,20,global-big-hit,train
sIYWPzRCulY,754893,7,global-big-hit,train
sOgIFybOcPs,941994,7,global-big-hit,train
tJZZ6l70tZg,3306749,6,global-big-hit,train
tLe0iD8j2zo,784155,9,global-big-hit,train
tqdOih3ldD8,695041,9,global-big-hit,train
tz9FbCNYKe4,1486873,14,global-big-hit,train
ueDUVhiVgSc,978213,10,global-big-hit,train
va8ACVgGtZY,1580233,22,global-big-hit,train
vnNN1feroS0,804792,8,global-big-hit,train
vuijmH64lrU,7752205,29,global-big-hit,train
wjbtmhlkpH8,849579,8,global-big-hit,train
xYsfpUENXus,1384840,16,global-big-hit,train
xtvGu7GXcIE,627684,9,global-big-hit,train
xvdJpmPNz2M,1589854,14,global-big-hit,train
xyAQhz6S_js,2168605,32,global-big-hit,train
y9mNIktaGtM,2662370,9,global-big-hit,train
yRCxnQYhk9g,1428785,9,global-big-hit,train
05dcZUK_k7I,2507203,17,global-big-hit,train
0Lkbyd5DRXY,723630,7,global-big-hit,train
13XUK0I_Ho4,2111830,12,global-big-hit,train
1RcSfIEjWhc,633173,10,global-big-hit,train
1YdQg8vQktU,1103876,13,global-big-hit,train
3GORasFZn8Y,885516,10,global-big-hit,train
3VJ5dFN5cEk,849941,21,global-big-hit,train
3fpP2dM02tM,30872054,29,global-big-hit,train
4h0g4UMtorQ,903152,9,global-big-hit,train
4nnT2K92JGo,723014,7,global-big-hit,train
5YaztS_fwJQ,1814421,15,global-big-hit,train
5wcZ9Q4dhU0,2089934,6,global-big-hit,train
5xYlc4OBnPg,1192043,16,global-big-hit,train
69JS0uvuxvA,846377,16,global-big-hit,train
69hfdkuf5bk,750697,6,global-big-hit,train
7Lp9clJSB7E,15815416,32,global-big-hit,train
7j4zhhOyhlg,765345,7,global-big-hit,train
8Kevs4A7p-0,1848293,9,global-big-hit,train
9kExmINfd9k,1004319,32,global-big-hit,train
9oj17cM1UPQ,1442710,21,global-big-hit,train
ABTqoQrat8E,1016038,9,global-big-hit,train
AMdncvn03dQ,927607,11,global-big-hit,train
Bh3Ww0nk2ys,8365182,10,global-big-hit,train
BsI5y59IZKc,1553457,9,global-big-hit,train
CRbUWIWoSQo,3526927,15,global-big-hit,train
D0VfvQWwH-0,2400097,9,global-big-hit,train
DiBstbmJV-0,1326274,14,global-big-hit,train
EQgEIRg5J8I,650632,13,global-big-hit,train
E_PfhNftyh4,1992181,11,global-big-hit,train
E_lfKUj_OzQ,1764669,15,global-big-hit,train
EgagMjJK4vY,836289,7,global-big-hit,train
FeIjDxbAZeM,3833815,15,global-big-hit,train
GSD8YwLf9j0,622619,6,global-big-hit,train
GZ3mLO4uFjY,704040,18,global-big-hit,train
GkUyF9RZZ-A,5324488,18,global-big-hit,train
HNQI5WuHRgk,811087,9,global-big-hit,train
HmcaRsF1Eck,4669331,9,global-big-hit,train
I--GDbu3_MY,640453,11,global-big-hit,train
I0J9VyIAWOs,863238,7,global-big-hit,train
I2zCym85F1c,728311,8,global-big-hit,train
IYF0W7HNb7c,1308727,8,global-big-hit,train
IeKlckhHlrc,1314054,10,global-big-hit,train
Iv7BEj5EvQo,1181883,12,global-big-hit,train
J2ZgWmizTck,996701,15,global-big-hit,train
J6QNpA5gcfk,692270,6,global-big-hit,train
L3E7r2z7G1E,622588,9,global-big-hit,train
L559xtZrwB0,907715,9,global-big-hit,train
LgN9XtrdHDQ,1058819,7,global-big-hit,train
M2hSAmyC4Fo,834553,7,global-big-hit,train
M6fZ3HgYwWI,970641,22,global-big-hit,train
MMWzOwqx000,1595563,8,global-big-hit,train
MpTiQH9K7Q8,1660903,6,global-big-hit,train
NCBKUmHs2zk,881675,10,global-big-hit,train
OUPs-SEr4lU,1095560,21,global-big-hit,train
OrjZjdCw8vE,2064146,16,global-big-hit,train
PSC5KEsFMYo,944527,24,global-big-hit,train
PeHuUwV7eLo,1122174,15,global-big-hit,train
PofqpWL0Eic,2410670,8,global-big-hit,train
PwDA2_fwcxc,635851,7,global-big-hit,train
RNkFrPRsALc,1122857,6,global-big-hit,train
RwhkxyDTaas,1136103,7,global-big-hit,train
Rzxf2wGmWcE,648293,12,global-big-hit,train
SEtbvxrQdXI,1004492,7,global-big-hit,train
STRSO12Mcfk,703737,6,global-big-hit,train
TWTfhyvzTx0,16131861,32,global-big-hit,train
Tdy_3h8PbSM,942857,13,global-big-hit,train
Tjy51cX9xi0,685025,6,global-big-hit,train
UPwVuTg85S0,6853485,21,global-big-hit,train
UhrJWtxRcmg,1087700,6,global-big-hit,train
UisjbMack6k,901810,6,global-big-hit,train
W2IhFTM-CE8,1731496,6,global-big-hit,train
W5oZAwNjguU,4174983,31,global-big-hit,train
Xp48D8-au7c,4101598,14,global-big-hit,train
ZPiPf7snVfY,631378,12,global-big-hit,train
ZekYCWcUczY,4189922,17,global-big-hit,train
_TOwvMzWJ0U,894909,8,global-big-hit,train
_dnI8TLwXBw,2081929,6,global-big-hit,train
aF1OtGruWDQ,1413975,11,global-big-hit,train
c84MZt4VzrE,1009633,9,global-big-hit,train
di9tPA5XznU,779478,7,global-big-hit,train
efcNs2DTCP4,1379748,6,global-big-hit,train
ewU735636Nk,1719012,12,global-big-hit,train
gRMQg2dEo_0,865508,15,global-big-hit,train
giXAJBhbLGQ,2695886,12,global-big-hit,train
gkQeJGr4mFY,825747,16,global-big-hit,train
h5kj9PV5VAw,1552018,15,global-big-hit,train
hOl_tbodDZQ,819810,12,global-big-hit,train
hSQzJoioqHE,1071275,25,global-big-hit,train
iss3IZZsXbE,1926794,6,global-big-hit,train
jBjIHyo0Xkc,605949,8,global-big-hit,train
kq3HdToV_z0,859116,13,global-big-hit,train
l7O2ik5iRPs,844338,7,global-big-hit,train
m18jYej7doE,3162733,16,global-big-hit,train
mZaE_2lSfcY,2510546,8,global-big-hit,train
o6FokFCUdLs,1125463,8,global-big-hit,train
oI8ZV4vvSaw,1045363,8,global-big-hit,train
oWZXPOt80W8,1417547,27,global-big-hit,train
obU7ekJzuBw,1000278,11,global-big-hit,train
pIXBTQ-m3pI,1990230,14,global-big-hit,train
pJE3WmoLAdI,748959,11,global-big-hit,train
pSp4GAUX_ko,2919303,9,global-big-hit,train
pVTkexe791E,1028143,12,global-big-hit,train
rS88BhqavBk,1763152,27,global-big-hit,train
tlXhw_6nnb0,669506,6,global-big-hit,train
tq8N6s4JKJs,613563,10,global-big-hit,train
u_wsPd2yxh8,596360,15,global-big-hit,train
vFGsMY9lj9c,1417294,6,global-big-hit,train
vnQfG0LtTGg,649938,9,global-big-hit,train
yYOigpNeqWk,1211049,9,global-big-hit,train
ybjHhQFD1FQ,4012921,14,global-big-hit,train
ycD1KVkKBtg,7367046,17,global-big-hit,train
yfFj9XjU0Lc,2118666,14,global-big-hit,train
02T6xLNXEE0,1310208,8,global-big-hit,train
1v1fuZKMIs4,678086,7,global-big-hit,train
2docezZl574,2441558,10,global-big-hit,train
2fcW8C20yuU,6477475,27,global-big-hit,train
2gixrdK6yjU,2619266,17,global-big-hit,train
4-HGrsBGxYk,984580,7,global-big-hit,train
47CJk-NqD0g,687822,14,global-big-hit,train
4j7LGMc9ZGU,805484,15,global-big-hit,train
6jt3hvQctXg,1072401,8,global-big-hit,train
6pHiSuEuFFA,2926022,33,global-big-hit,train
7E_2FhoBDTY,1258522,17,global-big-hit,train
7ILh1GDEaZM,1239445,6,global-big-hit,train
8TIHuXLbAVo,912325,18,global-big-hit,train
9XzyriduQkc,857010,13,global-big-hit,train
A0TsKtM4f4o,1154941,7,global-big-hit,train
B-VedG-ufjY,731793,13,global-big-hit,train
B69cfY_f0QQ,1206154,7,global-big-hit,train
CrZ-QfvWG10,1343786,25,global-big-hit,train
E5aF2MaV_DU,2105806,7,global-big-hit,train
EIBslQj5UgQ,1273943,16,global-big-hit,train
ENvCCcCeJxE,6726940,33,global-big-hit,train
EPAF0yLBmYQ,1659011,7,global-big-hit,train
FY-8j6w3yP8,1568167,7,global-big-hit,train
FYxUJFD9Ye4,4184115,17,global-big-hit,train
FttjE-tCZtI,2442957,21,global-big-hit,train
GXZDDk5t14Y,2812230,6,global-big-hit,train
GXqc_YObOYc,2318615,30,global-big-hit,train
HSzlppCcwuk,1230580,9,global-big-hit,train
I_afL800grs,1779576,7,global-big-hit,train
Ind7B8Hl-5o,1457897,9,global-big-hit,train
IxmqTsDxMWs,603998,11,global-big-hit,train
J3ILJP5acVk,801285,26,global-big-hit,train
JVWngg2f1kI,3587656,15,global-big-hit,train
JhKccbnjXPs,4868520,33,global-big-hit,train
K7JrX7PHGBE,20725909,27,global-big-hit,train
KB8g9MUyT2o,1012261,11,global-big-hit,train
KP4D9WUtlGg,856306,24,global-big-hit,train
LCdc8jJQqmw,2317000,17,global-big-hit,train
LDaqUebeDgU,1662937,6,global-big-hit,train
LkOMIsEen1g,1092041,17,global-big-hit,train
M08XTjbaWl0,2474307,8,global-big-hit,train
M2Vd6oQCx-w,709736,8,global-big-hit,train
M6LWGCMUAi4,1022739,19,global-big-hit,train
MPQ783gXOfY,626456,12,global-big-hit,train
Mu5VLaz08Uo,10621034,17,global-big-hit,train
NQXaI__97ZQ,6420342,32,global-big-hit,train
Nod4GLvY5rE,1269353,7,global-big-hit,train
O4xW8754YbA,659115,28,global-big-hit,train
O6tj5HSxhXs,954427,13,global-big-hit,train
PNHjFQ11qz8,2810468,12,global-big-hit,train
QI0HoACHhnU,1084802,9,global-big-hit,train
QvMO4NLTnIo,1966606,6,global-big-hit,train
Qz3u06eXf0E,2440434,10,global-big-hit,train
RF9_48POiMA,5353916,7,global-big-hit,train
RqHua8elVoU,8485308,8,global-big-hit,train
RtSP7Rl5yNE,2210074,31,global-big-hit,train
SoRjtLV4tTc,6309858,7,global-big-hit,train
USgNfk0TYMY,894248,7,global-big-hit,train
VyCvkdKeKoU,734726,7,global-big-hit,train
W1u5VSoWsn4,1360375,11,global-big-hit,train
Yk_cLaLcLGo,966267,7,global-big-hit,train
YkxD1oDFvLE,1729220,11,global-big-hit,train
Yvl0s6Ql8zU,2340680,8,global-big-hit,train
YwppHR-m0e0,4676404,9,global-big-hit,train
Z5bX3FNpUeM,876199,15,global-big-hit,train
Z6BFvFx6lvQ,734891,7,global-big-hit,train
ZeKz5XwvoP4,999665,6,global-big-hit,train
ZuhOgXkowro,1540882,14,global-big-hit,train
_LGRwegnEyA,2563440,6,global-big-hit,train
__Gs_vMXMlY,14760077,24,global-big-hit,train
_mWJ_ySmy_c,658494,10,global-big-hit,train
aMHwHPAIdVg,2416456,14,global-big-hit,train
avWn33VQROc,668128,9,global-big-hit,train
bNDpaRnpYWo,796451,18,global-big-hit,train
c20o3RDE6MQ,1075877,12,global-big-hit,train
dGLVSOrcsGU,679536,6,global-big-hit,train
dPV9e6jkQv4,3602887,15,global-big-hit,train
eLHeSZBdM7E,865019,15,global-big-hit,train
e_e8QXkYmCs,1040630,16,global-big-hit,train
fCEjDlCNCRE,1119336,7,global-big-hit,train
fN_foas1rsc,1190572,11,global-big-hit,train
febc8AKqG3E,2350136,24,global-big-hit,train
fsTOj30aYCs,821910,30,global-big-hit,train
g07lbYDcvE0,13582489,27,global-big-hit,train
gKrxdCDvWsw,1954143,30,global-big-hit,train
hKWILnIfq78,1207163,32,global-big-hit,train
hau_sZCNxkY,2846979,10,global-big-hit,train
iJ7tKDPY3q8,957368,6,global-big-hit,train
jdeuu-s0GU0,709810,33,global-big-hit,train
kXT3KR96sXY,919655,6,global-big-hit,train
kyUd0tfH5fU,637483,7,global-big-hit,train
l_g1fUWbC1Q,600866,9,global-big-hit,train
mnbNSg4l650,742552,9,global-big-hit,train
phK-xS4tgp4,1395874,17,global-big-hit,train
rfYHOsAIAzI,2283319,26,global-big-hit,train
sT572ehbDAc,877525,16,global-big-hit,train
ulHd6ZFL2SE,1344151,15,global-big-hit,train
v224EdAkZr8,1931439,16,global-big-hit,train
vdz-IniNeKE,4759085,10,global-big-hit,train
wEG1Wv09PY0,1081907,6,global-big-hit,train
wnSw44ljcgM,1774535,11,global-big-hit,train
yIKQLWqhZQM,1176548,9,global-big-hit,train
yatjf-CfRrY,3433623,31,global-big-hit,train
ym-1Xku2nN4,2000217,18,global-big-hit,train
zFJ-wFg6C40,599514,10,global-big-hit,train
0Mnx3aEYk40,1487995,13,global-big-hit,train
0m6mgELXsh8,1150698,10,global-big-hit,train
17lcKZf0iNc,10359276,13,global-big-hit,train
1Daf3HwOHus,13823694,26,global-big-hit,train
1SBM7ceIx0I,775628,13,global-big-hit,train
1acSyiWzN8M,1899363,13,global-big-hit,train
1tkjc2vTLLM,1022698,11,global-big-hit,train
1wtV5zPlPVc,1313961,15,global-big-hit,train
2JhGnVpoUgU,867503,6,global-big-hit,train
2W-Rx2NLTO8,5015601,32,global-big-hit,train
49DpIt0vtgU,1455643,12,global-big-hit,train
4V07-teBrPs,1080578,9,global-big-hit,train
4zCrvJjQ4ZM,647184,13,global-big-hit,train
5A8mP0-X10Y,4119673,9,global-big-hit,train
5WcyBZG2lmM,2737965,16,global-big-hit,train
7OqSnjzKQIU,3663669,33,global-big-hit,train
7YwaU5gfJBQ,1029248,6,global-big-hit,train
8PZP31YXL5o,681203,7,global-big-hit,train
92DTccF_CUI,1415798,8,global-big-hit,train
A-bNGrGMyVU,2731083,11,global-big-hit,train
AeYGUc2a_2I,4833094,8,global-big-hit,train
BbdWh-BL2Lg,942460,11,global-big-hit,train
DAlqI6Zy-2U,602496,6,global-big-hit,train
DHALk1m17rU,850104,7,global-big-hit,train
DOuWjI5qABk,23968148,32,global-big-hit,train
DQutPjiioKE,8196490,33,global-big-hit,train
DatV1_aWWDA,3457292,20,global-big-hit,train
F8ZmNM6MEro,611520,7,global-big-hit,train
GTCKN_XBpxQ,1968125,31,global-big-hit,train
H3VrQG9mtjM,1238510,13,global-big-hit,train
HptyBAI2Wvk,667398,6,global-big-hit,train
HzllHeZynLM,790082,20,global-big-hit,train
IrNl50LtdZI,1098924,17,global-big-hit,train
Is5NOwFommc,2683457,9,global-big-hit,train
JcO1CxDjrC0,1111528,6,global-big-hit,train
KVcZ2hM5gtk,4280114,21,global-big-hit,train
L5UcwgkcA-o,2122482,10,global-big-hit,train
LHcfNltK3ok,1662513,14,global-big-hit,train
LenU6bNtXs4,915278,11,global-big-hit,train
Lj8_J-UsO6A,3055654,11,global-big-hit,train
MXQM6fH4XZc,1022875,9,global-big-hit,train
NYdWp54ip4w,597332,15,global-big-hit,train
Nsdkx1bkDDM,5053620,17,global-big-hit,train
Nt34kHCZICs,599414,8,global-big-hit,train
NzPD1hpfiWw,3318720,12,global-big-hit,train
ONtii3vCp9I,4646835,10,global-big-hit,train
O_lmP7e_oY4,3530366,7,global-big-hit,train
PMTb4Q9pQX4,1377073,8,global-big-hit,train
Pv56oBAfRhY,3704872,11,global-big-hit,train
QJCmRfgjst4,2243693,9,global-big-hit,train
QfgPUHAzois,1865469,12,global-big-hit,train
RKrHW9QAYLw,848961,7,global-big-hit,train
RMO0xQdnfBI,1135303,20,global-big-hit,train
RWRSjNiTYBE,3041668,8,global-big-hit,train
SMuSqESZ7_8,1296301,26,global-big-hit,train
Szim8_YUVrs,2924462,7,global-big-hit,train
TJmyS4sWYT0,937180,7,global-big-hit,train
WAz34oRwuyk,660095,7,global-big-hit,train
WQYEd_z0XYQ,906051,7,global-big-hit,train
WkNlXdRQd_U,1006120,15,global-big-hit,train
Y65fRii8Wos,702296,11,global-big-hit,train
YSY9GwBPn0w,856457,7,global-big-hit,train
YlF1JGcah5E,2101374,8,global-big-hit,train
Znor3vbjF5k,868306,7,global-big-hit,train
_AD7tSwoWX4,2879341,26,global-big-hit,train
_SLLj8X4tBQ,764916,6,global-big-hit,train
_VmMyoUp6kM,2066829,10,global-big-hit,train
aaBZnPYaoZQ,1944299,10,global-big-hit,train
apetyGSD_RQ,8324289,33,global-big-hit,train
bctt9jwchhg,1022801,8,global-big-hit,train
bvqz0EdTXZE,1969434,26,global-big-hit,train
cPRb0L1Iyu4,5363162,26,global-big-hit,train
cRkcnoKXXOM,1055365,8,global-big-hit,train
fsowQ285gI4,831998,10,global-big-hit,train
g77u7MyabmE,1152546,9,global-big-hit,train
gex6K9XsGk4,644351,18,global-big-hit,train
hRwqTsrR5ks,716134,8,global-big-hit,train
iRIpqb37ePU,4264988,30,global-big-hit,train
iXIvQ_ywYR4,843122,7,global-big-hit,train
idmKNLLojxw,1268907,7,global-big-hit,train
k5ZtZEtDEGo,5296300,26,global-big-hit,train
kH4x7rXFvT4,1454643,10,global-big-hit,train
l1i4MX1WiUY,8739134,7,global-big-hit,train
lOy-2lsA1sM,641275,7,global-big-hit,train
lSqWEhrSZAM,3675894,8,global-big-hit,train
lY-kjtDdc1s,4992198,11,global-big-hit,train
llkYIbuaSBU,598005,7,global-big-hit,train
m1W_mRAkwxY,1376497,27,global-big-hit,train
mXdzAZvid0E,1232556,7,global-big-hit,train
objm0gN_R2k,781697,6,global-big-hit,train
q8yriTt5Azc,1134265,12,global-big-hit,train
qpcSF1kRcFY,807272,7,global-big-hit,train
qqyRLztOLlM,817670,7,global-big-hit,train
rwYvGlWGT98,739091,7,global-big-hit,train
tmM21anARBw,776196,6,global-big-hit,train
u3VKtuzlAf8,598533,17,global-big-hit,train
u5Kuj7umxN4,643541,7,global-big-hit,train
uGSsVqaHsGM,3320579,6,global-big-hit,train
vwQgI-cMqxI,2180608,8,global-big-hit,train
wLB2hSPP_28,795716,6,global-big-hit,train
wcxQtF2JKIM,1000299,10,global-big-hit,train
wdrRfXGEYHo,2296039,9,global-big-hit,train
wvY3C9JEeY8,1025977,10,global-big-hit,train
y292HphRoyk,616373,6,global-big-hit,train
yk8udvNr1FA,1568668,11,global-big-hit,train
11wVg1K4zkU,2002924,23,global-big-hit,train
40yWDo1PVUo,1351994,7,global-big-hit,train
459ZZlPdJ9U,3011860,7,global-big-hit,train
4R6usv6Bch8,1771357,16,global-big-hit,train
4SCRPbJPDsg,759752,6,global-big-hit,train
58EaBQpDPNA,1021719,7,global-big-hit,train
7XzMbueEa28,1014261,8,global-big-hit,train
7sDe70NwvRI,880273,8,global-big-hit,train
8-5dUUVB5fY,755461,9,global-big-hit,train
8ejPTfJX-3k,1112733,8,global-big-hit,train
99B6jbcKxpg,1035723,7,global-big-hit,train
AmHsd9NG_fs,8595163,19,global-big-hit,train
Bz7JJ327rbY,1708628,7,global-big-hit,train
Cr1gXKb5qPQ,658867,7,global-big-hit,train
Dm1ZknkYrSM,742646,14,global-big-hit,train
E9v1sDy-hVk,8640225,10,global-big-hit,train
Fc83JrvrFf0,759754,6,global-big-hit,train
GMGrbZr-VVo,1802658,14,global-big-hit,train
GNqgi5kAC6k,621949,9,global-big-hit,train
HKYQGnKTpkc,1877141,6,global-big-hit,train
Hl8c7Tt_gkY,1070231,12,global-big-hit,train
IDDQQ7VkjE0,2196798,6,global-big-hit,train
KjHe05UG0aU,3472347,11,global-big-hit,train
LrvbfE-cEhY,1356374,17,global-big-hit,train
MaSAlPtEcEY,923081,8,global-big-hit,train
MycEX-FoX9o,2354589,13,global-big-hit,train
NdolzyRldNk,8216228,14,global-big-hit,train
OCK3LaQjL3g,1694606,10,global-big-hit,train
OjwsXDroSYY,954669,6,global-big-hit,train
PPtYtJQKamI,2502865,9,global-big-hit,train
PUKmNALMB7k,653718,8,global-big-hit,train
QRbIhj35kyA,1267735,14,global-big-hit,train
RiHpHLtXs9U,2756973,17,global-big-hit,train
Rj_4XAzS6uw,1048187,9,global-big-hit,train
RwgD6rZa80o,656664,7,global-big-hit,train
RyNy3YxdLLo,747287,10,global-big-hit,train
S9CW6fYbT6Y,2521716,26,global-big-hit,train
SNfhp7G93eU,4129188,6,global-big-hit,train
SQ-RpTIJnpc,1107391,9,global-big-hit,train
SYLGCiAvwfE,2227482,23,global-big-hit,train
T0DAJ-W5ntM,783868,23,global-big-hit,train
TazjDS3CBPI,2424278,20,global-big-hit,train
ToPnExRXRQA,613867,11,global-big-hit,train
Ts_JVo8ytb8,754873,19,global-big-hit,train
W0UOj_3XxS4,3503764,33,global-big-hit,train
Wc5tBB6Jgz4,1759442,9,global-big-hit,train
WpX1zuqf1nI,657486,10,global-big-hit,train
WxxPR5AYApA,1145351,6,global-big-hit,train
X82ClCsaAKs,1527030,6,global-big-hit,train
XEyV8o2dp7M,1063827,6,global-big-hit,train
YIAUS7yYJRY,2449434,12,global-big-hit,train
YkXxRMGtXIY,748989,10,global-big-hit,train
YqQSI58RYm4,1086604,16,global-big-hit,train
Z51KrohXbYg,1306543,7,global-big-hit,train
ZBn0lzWZxeE,901728,25,global-big-hit,train
_55lTnoJPFg,681389,9,global-big-hit,train
_eBdfqOhnUg,3071380,11,global-big-hit,train
a2gmEIrkVgc,682994,6,global-big-hit,train
a3vDSfBtx48,4229100,6,global-big-hit,train
a5AR6QIUu8Y,791565,12,global-big-hit,train
b7VqAueVVa0,1717375,13,global-big-hit,train
cQWlnTyOSig,1218303,28,global-big-hit,train
cglXnrA43IU,1681636,7,global-big-hit,train
cq_MLHlRPB0,796759,11,global-big-hit,train
e0nL-YWy7Zw,1711909,25,global-big-hit,train
e2TXYZJFay8,680688,15,global-big-hit,train
eaLkSGgCdew,3507947,33,global-big-hit,train
fDO7mxrgfpU,995201,18,global-big-hit,train
gBI2LEk4If4,1327440,7,global-big-hit,train
gMrNlhEHK3U,823023,22,global-big-hit,train
gVMTIHmhEHg,744982,18,global-big-hit,train
hfNM_DwKxXU,1060993,9,global-big-hit,train
hnAWFq0Gzhc,607151,25,global-big-hit,train
hoWExDF5Pl4,787835,7,global-big-hit,train
iJNJVRyYukI,1936186,20,global-big-hit,train
iwNccj-29Hc,595102,8,global-big-hit,train
jan7XknMmOM,1320642,15,global-big-hit,train
kLVtEtCI_3s,1253022,9,global-big-hit,train
kkTBj11SGKk,2154484,12,global-big-hit,train
kyFnLqJx-uU,1069308,7,global-big-hit,train
l1Fkx6AOuG8,4133630,7,global-big-hit,train
lOyx0zhlaZI,2509285,14,global-big-hit,train
lWryp4BJ3jA,2663425,32,global-big-hit,train
lpbIV9VoAD0,653867,6,global-big-hit,train
mZ8EEnOjuRM,1100288,10,global-big-hit,train
micESyRkaoE,1440013,9,global-big-hit,train
mnBGe3MOt-U,2167378,14,global-big-hit,train
n-GXGGP1GRU,990782,6,global-big-hit,train
ovH1rRFajuw,6650517,7,global-big-hit,train
pcVYpKYaJq0,605319,14,global-big-hit,train
q6cfdnGiJ08,983332,9,global-big-hit,train
qYo6SM9zrlY,690605,9,global-big-hit,train
qezkHGUp16o,675550,10,global-big-hit,train
qyJTnYL54xk,748714,7,global-big-hit,train
rRlyx054z20,6298985,32,global-big-hit,train
rnvI29ZCex8,715364,7,global-big-hit,train
s71R46atvf4,3595737,18,global-big-hit,train
sPeaJNObKuU,849864,9,global-big-hit,train
sj1hV4AI9JQ,740246,6,global-big-hit,train
skV95fzNmKo,3251827,12,global-big-hit,train
tfiZI0K3WoA,711687,10,global-big-hit,train
uJHrhq7YK2c,2925449,6,global-big-hit,train
vQJX1sILRNc,791666,8,global-big-hit,train
vUeW-wEaZQo,700485,7,global-big-hit,train
vZCnunI3mp0,751058,9,global-big-hit,train
vg3tvzD5ymY,13017381,18,global-big-hit,train
w1wLwcZrFqQ,1067527,7,global-big-hit,train
wWDThAfryW4,1043375,16,global-big-hit,train
whpAIqwf3xQ,3498193,12,global-big-hit,train
x4GDGTMBuZQ,1077857,7,global-big-hit,train
xI_hcvIYcEU,734731,11,global-big-hit,train
yP-eZWnPbBc,1445860,9,global-big-hit,train
z1i1_LtjA88,1989216,12,global-big-hit,train
zF7opSXLgC4,707716,10,global-big-hit,train
zprGKcIpos8,1625675,6,global-big-hit,train
1Fv5pQuygmc,753122,11,global-big-hit,train
1ZcR6ukz8Qo,935112,6,global-big-hit,train
1bxIlSvjIMQ,1745583,16,global-big-hit,train
2vXKUlMwgsI,1004945,18,global-big-hit,train
35-UUJfVYdY,1023220,6,global-big-hit,train
3gIFHP_Xe2E,1321498,8,global-big-hit,train
47r8FXYZWNU,27391083,32,global-big-hit,train
4DFBiapB-Cs,10846437,20,global-big-hit,train
4HDmR8LhTT4,703386,8,global-big-hit,train
4Mv8B3MsT28,992358,7,global-big-hit,train
4lHndCYL9Es,1305014,6,global-big-hit,train
4odW_raNdgg,1003229,7,global-big-hit,train
5J_T6r6Zxnc,1280180,15,global-big-hit,train
5YPmHXp_dJM,751507,9,global-big-hit,train
60LEQMbN6dM,673026,6,global-big-hit,train
